cik,date,value,component
1627475,2022-04-01,1,russo-ukrainian_domestic
1633917,2022-04-01,1,russo-ukrainian_domestic
1690680,2022-04-01,1,russo-ukrainian_domestic
1694028,2022-04-01,1,russo-ukrainian_domestic
1707925,2022-04-01,1,russo-ukrainian_domestic
1743725,2022-04-01,1,russo-ukrainian_domestic
1751788,2022-04-01,1,russo-ukrainian_domestic
1770561,2022-04-01,1,russo-ukrainian_domestic
1777393,2022-04-01,1,russo-ukrainian_domestic
1777946,2022-04-01,1,russo-ukrainian_domestic
1853397,2022-04-01,1,russo-ukrainian_domestic
1870997,2022-04-01,1,russo-ukrainian_domestic
9389,2022-05-01,1,russo-ukrainian_domestic
24545,2022-05-01,1,russo-ukrainian_domestic
32604,2022-05-01,1,russo-ukrainian_domestic
41719,2022-05-01,1,russo-ukrainian_domestic
45876,2022-05-01,1,russo-ukrainian_domestic
45919,2022-05-01,1,russo-ukrainian_domestic
47217,2022-05-01,1,russo-ukrainian_domestic
51253,2022-05-01,1,russo-ukrainian_domestic
60714,2022-05-01,1,russo-ukrainian_domestic
64472,2022-05-01,1,russo-ukrainian_domestic
68505,2022-05-01,1,russo-ukrainian_domestic
72573,2022-05-01,1,russo-ukrainian_domestic
107263,2022-05-01,1,russo-ukrainian_domestic
216228,2022-05-01,1,russo-ukrainian_domestic
275053,2022-05-01,1,russo-ukrainian_domestic
708821,2022-05-01,1,russo-ukrainian_domestic
714712,2022-05-01,1,russo-ukrainian_domestic
745732,2022-05-01,1,russo-ukrainian_domestic
775368,2022-05-01,1,russo-ukrainian_domestic
792987,2022-05-01,1,russo-ukrainian_domestic
797468,2022-05-01,1,russo-ukrainian_domestic
813298,2022-05-01,1,russo-ukrainian_domestic
813762,2022-05-01,1,russo-ukrainian_domestic
814549,2022-05-01,1,russo-ukrainian_domestic
829224,2022-05-01,1,russo-ukrainian_domestic
837465,2022-05-01,1,russo-ukrainian_domestic
842162,2022-05-01,1,russo-ukrainian_domestic
850429,2022-05-01,1,russo-ukrainian_domestic
858877,2022-05-01,1,russo-ukrainian_domestic
864749,2022-05-01,1,russo-ukrainian_domestic
876427,2022-05-01,1,russo-ukrainian_domestic
876437,2022-05-01,1,russo-ukrainian_domestic
886744,2022-05-01,1,russo-ukrainian_domestic
887921,2022-05-01,1,russo-ukrainian_domestic
890926,2022-05-01,1,russo-ukrainian_domestic
898171,2022-05-01,1,russo-ukrainian_domestic
910638,2022-05-01,1,russo-ukrainian_domestic
912463,2022-05-01,1,russo-ukrainian_domestic
913144,2022-05-01,1,russo-ukrainian_domestic
916540,2022-05-01,1,russo-ukrainian_domestic
929940,2022-05-01,1,russo-ukrainian_domestic
1000623,2022-05-01,1,russo-ukrainian_domestic
1002910,2022-05-01,1,russo-ukrainian_domestic
1005210,2022-05-01,1,russo-ukrainian_domestic
1008654,2022-05-01,1,russo-ukrainian_domestic
1013462,2022-05-01,1,russo-ukrainian_domestic
1018963,2022-05-01,1,russo-ukrainian_domestic
1037038,2022-05-01,1,russo-ukrainian_domestic
1041061,2022-05-01,1,russo-ukrainian_domestic
1070235,2022-05-01,1,russo-ukrainian_domestic
1110805,2022-05-01,1,russo-ukrainian_domestic
1121142,2022-05-01,1,russo-ukrainian_domestic
1159167,2022-05-01,1,russo-ukrainian_domestic
1173514,2022-05-01,1,russo-ukrainian_domestic
1175151,2022-05-01,1,russo-ukrainian_domestic
1214816,2022-05-01,1,russo-ukrainian_domestic
1235468,2022-05-01,1,russo-ukrainian_domestic
1255474,2022-05-01,1,russo-ukrainian_domestic
1270436,2022-05-01,1,russo-ukrainian_domestic
1273441,2022-05-01,1,russo-ukrainian_domestic
1280452,2022-05-01,1,russo-ukrainian_domestic
1293282,2022-05-01,1,russo-ukrainian_domestic
1318742,2022-05-01,1,russo-ukrainian_domestic
1324404,2022-05-01,1,russo-ukrainian_domestic
1326771,2022-05-01,1,russo-ukrainian_domestic
1338749,2022-05-01,1,russo-ukrainian_domestic
1341141,2022-05-01,1,russo-ukrainian_domestic
1352010,2022-05-01,1,russo-ukrainian_domestic
1363829,2022-05-01,1,russo-ukrainian_domestic
1364885,2022-05-01,1,russo-ukrainian_domestic
1372612,2022-05-01,1,russo-ukrainian_domestic
1374690,2022-05-01,1,russo-ukrainian_domestic
1376139,2022-05-01,1,russo-ukrainian_domestic
1385613,2022-05-01,1,russo-ukrainian_domestic
1409171,2022-05-01,1,russo-ukrainian_domestic
1412486,2022-05-01,1,russo-ukrainian_domestic
1417398,2022-05-01,1,russo-ukrainian_domestic
1418100,2022-05-01,1,russo-ukrainian_domestic
1424929,2022-05-01,1,russo-ukrainian_domestic
1437071,2022-05-01,1,russo-ukrainian_domestic
1455684,2022-05-01,1,russo-ukrainian_domestic
1465885,2022-05-01,1,russo-ukrainian_domestic
1466593,2022-05-01,1,russo-ukrainian_domestic
1487198,2022-05-01,1,russo-ukrainian_domestic
1487712,2022-05-01,1,russo-ukrainian_domestic
1512499,2022-05-01,1,russo-ukrainian_domestic
1513761,2022-05-01,1,russo-ukrainian_domestic
1519061,2022-05-01,1,russo-ukrainian_domestic
1522727,2022-05-01,1,russo-ukrainian_domestic
1524223,2022-05-01,1,russo-ukrainian_domestic
1539838,2022-05-01,1,russo-ukrainian_domestic
1562088,2022-05-01,1,russo-ukrainian_domestic
1576018,2022-05-01,1,russo-ukrainian_domestic
1577916,2022-05-01,1,russo-ukrainian_domestic
1585689,2022-05-01,1,russo-ukrainian_domestic
1589149,2022-05-01,1,russo-ukrainian_domestic
1596532,2022-05-01,1,russo-ukrainian_domestic
1615165,2022-05-01,1,russo-ukrainian_domestic
1637655,2022-05-01,1,russo-ukrainian_domestic
1641614,2022-05-01,1,russo-ukrainian_domestic
1647639,2022-05-01,1,russo-ukrainian_domestic
1651407,2022-05-01,1,russo-ukrainian_domestic
1652362,2022-05-01,1,russo-ukrainian_domestic
1657312,2022-05-01,1,russo-ukrainian_domestic
1668243,2022-05-01,1,russo-ukrainian_domestic
1680247,2022-05-01,1,russo-ukrainian_domestic
1688757,2022-05-01,1,russo-ukrainian_domestic
1693256,2022-05-01,1,russo-ukrainian_domestic
1718512,2022-05-01,1,russo-ukrainian_domestic
1732845,2022-05-01,1,russo-ukrainian_domestic
1737924,2022-05-01,1,russo-ukrainian_domestic
1742313,2022-05-01,1,russo-ukrainian_domestic
1743725,2022-05-01,1,russo-ukrainian_domestic
1748773,2022-05-01,1,russo-ukrainian_domestic
1748790,2022-05-01,1,russo-ukrainian_domestic
1752828,2022-05-01,1,russo-ukrainian_domestic
1754170,2022-05-01,1,russo-ukrainian_domestic
1770561,2022-05-01,1,russo-ukrainian_domestic
1777393,2022-05-01,1,russo-ukrainian_domestic
1792849,2022-05-01,1,russo-ukrainian_domestic
1809987,2022-05-01,1,russo-ukrainian_domestic
1814329,2022-05-01,1,russo-ukrainian_domestic
1819994,2022-05-01,1,russo-ukrainian_domestic
1820931,2022-05-01,1,russo-ukrainian_domestic
1822250,2022-05-01,1,russo-ukrainian_domestic
1831617,2022-05-01,1,russo-ukrainian_domestic
1836875,2022-05-01,1,russo-ukrainian_domestic
1847903,2022-05-01,1,russo-ukrainian_domestic
1847986,2022-05-01,1,russo-ukrainian_domestic
8947,2022-06-01,1,russo-ukrainian_domestic
22444,2022-06-01,1,russo-ukrainian_domestic
39368,2022-06-01,1,russo-ukrainian_domestic
43920,2022-06-01,1,russo-ukrainian_domestic
45919,2022-06-01,1,russo-ukrainian_domestic
47217,2022-06-01,1,russo-ukrainian_domestic
49938,2022-06-01,1,russo-ukrainian_domestic
63754,2022-06-01,1,russo-ukrainian_domestic
91767,2022-06-01,1,russo-ukrainian_domestic
730263,2022-06-01,1,russo-ukrainian_domestic
796343,2022-06-01,1,russo-ukrainian_domestic
829224,2022-06-01,1,russo-ukrainian_domestic
832988,2022-06-01,1,russo-ukrainian_domestic
921582,2022-06-01,1,russo-ukrainian_domestic
1000229,2022-06-01,1,russo-ukrainian_domestic
1035002,2022-06-01,1,russo-ukrainian_domestic
1049521,2022-06-01,1,russo-ukrainian_domestic
1166388,2022-06-01,1,russo-ukrainian_domestic
1166928,2022-06-01,1,russo-ukrainian_domestic
1273441,2022-06-01,1,russo-ukrainian_domestic
1376139,2022-06-01,1,russo-ukrainian_domestic
1528849,2022-06-01,1,russo-ukrainian_domestic
1566373,2022-06-01,1,russo-ukrainian_domestic
1612720,2022-06-01,1,russo-ukrainian_domestic
1645590,2022-06-01,1,russo-ukrainian_domestic
1651407,2022-06-01,1,russo-ukrainian_domestic
1674862,2022-06-01,1,russo-ukrainian_domestic
1716583,2022-06-01,1,russo-ukrainian_domestic
1739940,2022-06-01,1,russo-ukrainian_domestic
1752828,2022-06-01,1,russo-ukrainian_domestic
1770561,2022-06-01,1,russo-ukrainian_domestic
1802974,2022-06-01,1,russo-ukrainian_domestic
1833756,2022-06-01,1,russo-ukrainian_domestic
1835416,2022-06-01,1,russo-ukrainian_domestic
1847903,2022-06-01,1,russo-ukrainian_domestic
1903870,2022-06-01,1,russo-ukrainian_domestic
8818,2022-07-01,1,russo-ukrainian_domestic
9984,2022-07-01,1,russo-ukrainian_domestic
16160,2022-07-01,1,russo-ukrainian_domestic
24741,2022-07-01,1,russo-ukrainian_domestic
36104,2022-07-01,1,russo-ukrainian_domestic
39092,2022-07-01,1,russo-ukrainian_domestic
39263,2022-07-01,1,russo-ukrainian_domestic
47217,2022-07-01,1,russo-ukrainian_domestic
51434,2022-07-01,1,russo-ukrainian_domestic
59527,2022-07-01,1,russo-ukrainian_domestic
60714,2022-07-01,1,russo-ukrainian_domestic
63296,2022-07-01,1,russo-ukrainian_domestic
70858,2022-07-01,1,russo-ukrainian_domestic
77476,2022-07-01,1,russo-ukrainian_domestic
80424,2022-07-01,1,russo-ukrainian_domestic
91767,2022-07-01,1,russo-ukrainian_domestic
101829,2022-07-01,1,russo-ukrainian_domestic
102752,2022-07-01,1,russo-ukrainian_domestic
106640,2022-07-01,1,russo-ukrainian_domestic
351998,2022-07-01,1,russo-ukrainian_domestic
713676,2022-07-01,1,russo-ukrainian_domestic
731012,2022-07-01,1,russo-ukrainian_domestic
764180,2022-07-01,1,russo-ukrainian_domestic
773840,2022-07-01,1,russo-ukrainian_domestic
790051,2022-07-01,1,russo-ukrainian_domestic
794172,2022-07-01,1,russo-ukrainian_domestic
802481,2022-07-01,1,russo-ukrainian_domestic
805676,2022-07-01,1,russo-ukrainian_domestic
807707,2022-07-01,1,russo-ukrainian_domestic
814453,2022-07-01,1,russo-ukrainian_domestic
819793,2022-07-01,1,russo-ukrainian_domestic
857005,2022-07-01,1,russo-ukrainian_domestic
861884,2022-07-01,1,russo-ukrainian_domestic
871763,2022-07-01,1,russo-ukrainian_domestic
875357,2022-07-01,1,russo-ukrainian_domestic
876427,2022-07-01,1,russo-ukrainian_domestic
884887,2022-07-01,1,russo-ukrainian_domestic
896264,2022-07-01,1,russo-ukrainian_domestic
903419,2022-07-01,1,russo-ukrainian_domestic
915779,2022-07-01,1,russo-ukrainian_domestic
921582,2022-07-01,1,russo-ukrainian_domestic
926282,2022-07-01,1,russo-ukrainian_domestic
1000229,2022-07-01,1,russo-ukrainian_domestic
1035002,2022-07-01,1,russo-ukrainian_domestic
1043604,2022-07-01,1,russo-ukrainian_domestic
1065696,2022-07-01,1,russo-ukrainian_domestic
1074902,2022-07-01,1,russo-ukrainian_domestic
1078271,2022-07-01,1,russo-ukrainian_domestic
1095073,2022-07-01,1,russo-ukrainian_domestic
1120193,2022-07-01,1,russo-ukrainian_domestic
1141391,2022-07-01,1,russo-ukrainian_domestic
1166928,2022-07-01,1,russo-ukrainian_domestic
1214816,2022-07-01,1,russo-ukrainian_domestic
1273441,2022-07-01,1,russo-ukrainian_domestic
1274494,2022-07-01,1,russo-ukrainian_domestic
1288847,2022-07-01,1,russo-ukrainian_domestic
1306830,2022-07-01,1,russo-ukrainian_domestic
1341317,2022-07-01,1,russo-ukrainian_domestic
1373715,2022-07-01,1,russo-ukrainian_domestic
1384195,2022-07-01,1,russo-ukrainian_domestic
1417398,2022-07-01,1,russo-ukrainian_domestic
1524223,2022-07-01,1,russo-ukrainian_domestic
1534525,2022-07-01,1,russo-ukrainian_domestic
1585689,2022-07-01,1,russo-ukrainian_domestic
1603923,2022-07-01,1,russo-ukrainian_domestic
1616862,2022-07-01,1,russo-ukrainian_domestic
1627475,2022-07-01,1,russo-ukrainian_domestic
1647639,2022-07-01,1,russo-ukrainian_domestic
1659166,2022-07-01,1,russo-ukrainian_domestic
1694028,2022-07-01,1,russo-ukrainian_domestic
1707925,2022-07-01,1,russo-ukrainian_domestic
1742313,2022-07-01,1,russo-ukrainian_domestic
1751788,2022-07-01,1,russo-ukrainian_domestic
1809987,2022-07-01,1,russo-ukrainian_domestic
1819157,2022-07-01,1,russo-ukrainian_domestic
1828326,2022-07-01,1,russo-ukrainian_domestic
1836875,2022-07-01,1,russo-ukrainian_domestic
1847903,2022-07-01,1,russo-ukrainian_domestic
1847986,2022-07-01,1,russo-ukrainian_domestic
1853397,2022-07-01,1,russo-ukrainian_domestic
1869141,2022-07-01,1,russo-ukrainian_domestic
1897982,2022-07-01,1,russo-ukrainian_domestic
9389,2022-08-01,1,russo-ukrainian_domestic
16040,2022-08-01,1,russo-ukrainian_domestic
24545,2022-08-01,1,russo-ukrainian_domestic
32604,2022-08-01,1,russo-ukrainian_domestic
41719,2022-08-01,1,russo-ukrainian_domestic
45919,2022-08-01,1,russo-ukrainian_domestic
47217,2022-08-01,1,russo-ukrainian_domestic
51253,2022-08-01,1,russo-ukrainian_domestic
64040,2022-08-01,1,russo-ukrainian_domestic
68505,2022-08-01,1,russo-ukrainian_domestic
72573,2022-08-01,1,russo-ukrainian_domestic
81362,2022-08-01,1,russo-ukrainian_domestic
90168,2022-08-01,1,russo-ukrainian_domestic
106640,2022-08-01,1,russo-ukrainian_domestic
107263,2022-08-01,1,russo-ukrainian_domestic
109177,2022-08-01,1,russo-ukrainian_domestic
110621,2022-08-01,1,russo-ukrainian_domestic
216228,2022-08-01,1,russo-ukrainian_domestic
275053,2022-08-01,1,russo-ukrainian_domestic
708821,2022-08-01,1,russo-ukrainian_domestic
715787,2022-08-01,1,russo-ukrainian_domestic
745732,2022-08-01,1,russo-ukrainian_domestic
763744,2022-08-01,1,russo-ukrainian_domestic
792987,2022-08-01,1,russo-ukrainian_domestic
795403,2022-08-01,1,russo-ukrainian_domestic
797468,2022-08-01,1,russo-ukrainian_domestic
805676,2022-08-01,1,russo-ukrainian_domestic
813298,2022-08-01,1,russo-ukrainian_domestic
813762,2022-08-01,1,russo-ukrainian_domestic
829224,2022-08-01,1,russo-ukrainian_domestic
832988,2022-08-01,1,russo-ukrainian_domestic
837465,2022-08-01,1,russo-ukrainian_domestic
842162,2022-08-01,1,russo-ukrainian_domestic
844965,2022-08-01,1,russo-ukrainian_domestic
850429,2022-08-01,1,russo-ukrainian_domestic
858877,2022-08-01,1,russo-ukrainian_domestic
864749,2022-08-01,1,russo-ukrainian_domestic
876437,2022-08-01,1,russo-ukrainian_domestic
877422,2022-08-01,1,russo-ukrainian_domestic
886744,2022-08-01,1,russo-ukrainian_domestic
890926,2022-08-01,1,russo-ukrainian_domestic
896878,2022-08-01,1,russo-ukrainian_domestic
910406,2022-08-01,1,russo-ukrainian_domestic
910638,2022-08-01,1,russo-ukrainian_domestic
915358,2022-08-01,1,russo-ukrainian_domestic
916540,2022-08-01,1,russo-ukrainian_domestic
927653,2022-08-01,1,russo-ukrainian_domestic
1002638,2022-08-01,1,russo-ukrainian_domestic
1002910,2022-08-01,1,russo-ukrainian_domestic
1005210,2022-08-01,1,russo-ukrainian_domestic
1008654,2022-08-01,1,russo-ukrainian_domestic
1030192,2022-08-01,1,russo-ukrainian_domestic
1037038,2022-08-01,1,russo-ukrainian_domestic
1038357,2022-08-01,1,russo-ukrainian_domestic
1039065,2022-08-01,1,russo-ukrainian_domestic
1041061,2022-08-01,1,russo-ukrainian_domestic
1101680,2022-08-01,1,russo-ukrainian_domestic
1122976,2022-08-01,1,russo-ukrainian_domestic
1123360,2022-08-01,1,russo-ukrainian_domestic
1136893,2022-08-01,1,russo-ukrainian_domestic
1145255,2022-08-01,1,russo-ukrainian_domestic
1173514,2022-08-01,1,russo-ukrainian_domestic
1175151,2022-08-01,1,russo-ukrainian_domestic
1180262,2022-08-01,1,russo-ukrainian_domestic
1235468,2022-08-01,1,russo-ukrainian_domestic
1270436,2022-08-01,1,russo-ukrainian_domestic
1273441,2022-08-01,1,russo-ukrainian_domestic
1276520,2022-08-01,1,russo-ukrainian_domestic
1280452,2022-08-01,1,russo-ukrainian_domestic
1289237,2022-08-01,1,russo-ukrainian_domestic
1297184,2022-08-01,1,russo-ukrainian_domestic
1318742,2022-08-01,1,russo-ukrainian_domestic
1320461,2022-08-01,1,russo-ukrainian_domestic
1325702,2022-08-01,1,russo-ukrainian_domestic
1341317,2022-08-01,1,russo-ukrainian_domestic
1352081,2022-08-01,1,russo-ukrainian_domestic
1372020,2022-08-01,1,russo-ukrainian_domestic
1372612,2022-08-01,1,russo-ukrainian_domestic
1374690,2022-08-01,1,russo-ukrainian_domestic
1376139,2022-08-01,1,russo-ukrainian_domestic
1385613,2022-08-01,1,russo-ukrainian_domestic
1409171,2022-08-01,1,russo-ukrainian_domestic
1412486,2022-08-01,1,russo-ukrainian_domestic
1417398,2022-08-01,1,russo-ukrainian_domestic
1418100,2022-08-01,1,russo-ukrainian_domestic
1424929,2022-08-01,1,russo-ukrainian_domestic
1425292,2022-08-01,1,russo-ukrainian_domestic
1477333,2022-08-01,1,russo-ukrainian_domestic
1487712,2022-08-01,1,russo-ukrainian_domestic
1494891,2022-08-01,1,russo-ukrainian_domestic
1512499,2022-08-01,1,russo-ukrainian_domestic
1513761,2022-08-01,1,russo-ukrainian_domestic
1524223,2022-08-01,1,russo-ukrainian_domestic
1534525,2022-08-01,1,russo-ukrainian_domestic
1576018,2022-08-01,1,russo-ukrainian_domestic
1596532,2022-08-01,1,russo-ukrainian_domestic
1598428,2022-08-01,1,russo-ukrainian_domestic
1615165,2022-08-01,1,russo-ukrainian_domestic
1633917,2022-08-01,1,russo-ukrainian_domestic
1641614,2022-08-01,1,russo-ukrainian_domestic
1642896,2022-08-01,1,russo-ukrainian_domestic
1647639,2022-08-01,1,russo-ukrainian_domestic
1651407,2022-08-01,1,russo-ukrainian_domestic
1657312,2022-08-01,1,russo-ukrainian_domestic
1668243,2022-08-01,1,russo-ukrainian_domestic
1680247,2022-08-01,1,russo-ukrainian_domestic
1688757,2022-08-01,1,russo-ukrainian_domestic
1693256,2022-08-01,1,russo-ukrainian_domestic
1704596,2022-08-01,1,russo-ukrainian_domestic
1710366,2022-08-01,1,russo-ukrainian_domestic
1718512,2022-08-01,1,russo-ukrainian_domestic
1739940,2022-08-01,1,russo-ukrainian_domestic
1743725,2022-08-01,1,russo-ukrainian_domestic
1743759,2022-08-01,1,russo-ukrainian_domestic
1748773,2022-08-01,1,russo-ukrainian_domestic
1748790,2022-08-01,1,russo-ukrainian_domestic
1754170,2022-08-01,1,russo-ukrainian_domestic
1759631,2022-08-01,1,russo-ukrainian_domestic
1766478,2022-08-01,1,russo-ukrainian_domestic
1770561,2022-08-01,1,russo-ukrainian_domestic
1777393,2022-08-01,1,russo-ukrainian_domestic
1814215,2022-08-01,1,russo-ukrainian_domestic
1814329,2022-08-01,1,russo-ukrainian_domestic
1822250,2022-08-01,1,russo-ukrainian_domestic
1828016,2022-08-01,1,russo-ukrainian_domestic
1831617,2022-08-01,1,russo-ukrainian_domestic
1833756,2022-08-01,1,russo-ukrainian_domestic
1836875,2022-08-01,1,russo-ukrainian_domestic
1847903,2022-08-01,1,russo-ukrainian_domestic
1847986,2022-08-01,1,russo-ukrainian_domestic
1860657,2022-08-01,1,russo-ukrainian_domestic
1870997,2022-08-01,1,russo-ukrainian_domestic
16160,2022-09-01,1,russo-ukrainian_domestic
18498,2022-09-01,1,russo-ukrainian_domestic
39368,2022-09-01,1,russo-ukrainian_domestic
63754,2022-09-01,1,russo-ukrainian_domestic
763744,2022-09-01,1,russo-ukrainian_domestic
794172,2022-09-01,1,russo-ukrainian_domestic
796343,2022-09-01,1,russo-ukrainian_domestic
813762,2022-09-01,1,russo-ukrainian_domestic
831641,2022-09-01,1,russo-ukrainian_domestic
832988,2022-09-01,1,russo-ukrainian_domestic
921582,2022-09-01,1,russo-ukrainian_domestic
1120193,2022-09-01,1,russo-ukrainian_domestic
1166388,2022-09-01,1,russo-ukrainian_domestic
1185348,2022-09-01,1,russo-ukrainian_domestic
1214816,2022-09-01,1,russo-ukrainian_domestic
1325702,2022-09-01,1,russo-ukrainian_domestic
1331875,2022-09-01,1,russo-ukrainian_domestic
