filing_date,count,component
2006-12-31,26,launch_international
2007-12-31,25,launch_international
2008-12-31,26,launch_international
2009-12-31,24,launch_international
2010-12-31,12,launch_international
2011-12-31,10,launch_international
2012-12-31,12,launch_international
2013-12-31,14,launch_international
2014-12-31,14,launch_international
2015-12-31,16,launch_international
2016-12-31,18,launch_international
2017-12-31,20,launch_international
2018-12-31,15,launch_international
2019-12-31,14,launch_international
2020-12-31,12,launch_international
2021-12-31,16,launch_international
2022-12-31,23,launch_international
2023-12-31,25,launch_international
2024-12-31,24,launch_international
2025-12-31,10,launch_international
2001-12-31,3,satellite_international
2002-12-31,7,satellite_international
2003-12-31,50,satellite_international
2004-12-31,40,satellite_international
2005-12-31,48,satellite_international
2006-12-31,41,satellite_international
2007-12-31,37,satellite_international
2008-12-31,33,satellite_international
2009-12-31,28,satellite_international
2010-12-31,19,satellite_international
2011-12-31,20,satellite_international
2012-12-31,22,satellite_international
2013-12-31,25,satellite_international
2014-12-31,24,satellite_international
2015-12-31,21,satellite_international
2016-12-31,21,satellite_international
2017-12-31,14,satellite_international
2018-12-31,13,satellite_international
2019-12-31,13,satellite_international
2020-12-31,14,satellite_international
2021-12-31,18,satellite_international
2022-12-31,23,satellite_international
2023-12-31,19,satellite_international
2024-12-31,27,satellite_international
2025-12-31,15,satellite_international
