filing_date,component,url,ownerOrg,name,cik
2025-02-25,ai_domestic,https://www.sec.gov/Archives/edgar/data/310158/000162828025007732/mrk-20241231.htm#:~:text=Health%20Research%20Artificial%20Intelligence,Life Sciences,"Merck & Co., Inc.",310158
2025-03-06,ai_domestic,https://www.sec.gov/Archives/edgar/data/1314102/000095017025034601/eypt-20241231.htm#:~:text=Health%20Research%20Artificial%20Intelligence,Industrial Applications and Services,"EyePoint Pharmaceuticals, Inc.",1314102
2025-03-17,ai_domestic,https://www.sec.gov/Archives/edgar/data/1840904/000095017025040244/atai-20241231.htm#:~:text=Health%20Research%20Artificial%20Intelligence,Life Sciences,ATAI Life Sciences N.V.,1840904
2025-02-28,ai_domestic,https://www.sec.gov/Archives/edgar/data/1649904/000155837025001889/rytm-20241231x10k.htm#:~:text=Health%20Research%20Artificial%20Intelligence,Life Sciences,"RHYTHM PHARMACEUTICALS, INC.",1649904
2025-03-25,ai_domestic,https://www.sec.gov/Archives/edgar/data/1674632/000095017025044516/bbnx-20241231.htm#:~:text=Health%20Research%20Artificial%20Intelligence,Industrial Applications and Services,"Beta Bionics, Inc.",1674632
2025-03-10,ai_domestic,https://www.sec.gov/Archives/edgar/data/1858848/000095017025036329/tnya-20241231.htm#:~:text=Health%20Research%20Artificial%20Intelligence,Life Sciences,"Tenaya Therapeutics, Inc.",1858848
2024-12-30,ai_international,https://www.sec.gov/Archives/edgar/data/1653606/000149315224052509/form20-f.htm#:~:text=Health%20Research%20%20Artificial%20Intelligence,Technology,"Ehave, Inc.",1653606
2024-12-30,ai_international,https://www.sec.gov/Archives/edgar/data/1653606/000149315224052506/form20-f.htm#:~:text=Health%20Research%20%20Artificial%20Intelligence,Technology,"Ehave, Inc.",1653606
2025-03-03,ai_international,https://www.sec.gov/Archives/edgar/data/1131399/000113139925000007/gsk-20241231.htm#:~:text=Health%20Research%20%20Artificial%20Intelligence,Life Sciences,GSK plc,1131399
2025-03-27,ai_international,https://www.sec.gov/Archives/edgar/data/1809196/000095017025045724/imtx-20241231.htm#:~:text=Health%20Research%20%20Artificial%20Intelligence,Life Sciences,Immatics N.V.,1809196
2024-11-07,ai_international,https://www.sec.gov/Archives/edgar/data/1672886/000107997324001482/zhybf_20f.htm#:~:text=Health%20Research%20%20Artificial%20Intelligence,Life Sciences,Zhong Yuan Bio-Technology Holdings Ltd,1672886
2024-08-14,ai_international,https://www.sec.gov/Archives/edgar/data/1095435/000117184324004800/f20f_081224.htm#:~:text=Health%20Research%20%20Artificial%20Intelligence,Life Sciences,PORTAGE BIOTECH INC.,1095435
2024-04-25,ai_international,https://www.sec.gov/Archives/edgar/data/1913510/000110465924051842/vfs-20231231x20f.htm#:~:text=Health%20Research%20%20Artificial%20Intelligence,Manufacturing,VinFast Auto Ltd.,1913510
2024-07-18,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1442999/000166357724000211/abti10k_033124.htm#:~:text=orphan%20drug,Life Sciences,ALTEROLA BIOTECH INC.,1442999
2024-10-22,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1625288/000149315224041978/form10-k.htm#:~:text=orphan%20drug,Life Sciences,"NEXIEN BIOPHARMA, INC.",1625288
2025-03-26,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1211583/000155837025003710/fencf-20241231x10k.htm#:~:text=orphan%20drug,Life Sciences,FENNEC PHARMACEUTICALS INC.,1211583
2025-02-26,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1369568/000095017025027714/cprx-20241231.htm#:~:text=orphan%20drug,Life Sciences,"CATALYST PHARMACEUTICALS, INC.",1369568
2024-04-08,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1305253/000162828024015297/eigr-20231231.htm#:~:text=orphan%20drug,Life Sciences,"Eiger BioPharmaceuticals, Inc.",1305253
2025-03-05,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1398733/000162828025010506/aqst-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Aquestive Therapeutics, Inc.",1398733
2025-02-26,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1653087/000095017025027758/alec-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Alector, Inc.",1653087
2024-09-30,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1580149/000152013824000324/bivi-20240630_10k.htm#:~:text=orphan%20drug,Life Sciences,BIOVIE INC.,1580149
2025-02-24,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1048477/000104847725000007/bmrn-20241231.htm#:~:text=orphan%20drug,Life Sciences,BIOMARIN PHARMACEUTICAL INC,1048477
2025-03-31,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1108205/000110820525000031/cris-20241231.htm#:~:text=orphan%20drug,Life Sciences,CURIS INC,1108205
2025-02-19,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1515673/000095017025023312/rare-20241231.htm#:~:text=orphan%20drug,Life Sciences,Ultragenyx Pharmaceutical Inc.,1515673
2024-04-15,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1742927/000143774924011955/rvph20231231_10k.htm#:~:text=orphan%20drug,Life Sciences,"REVIVA PHARMACEUTICALS HOLDINGS, INC.",1742927
2025-02-21,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1438533/000143853325000010/tvtx-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Travere Therapeutics, Inc.",1438533
2025-02-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1070081/000107008125000012/tmb-20241231x10k.htm#:~:text=orphan%20drug,Life Sciences,"PTC THERAPEUTICS, INC.",1070081
2025-03-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1553643/000101376225003426/ea0229064-10k_relmada.htm#:~:text=orphan%20drug,Life Sciences,"RELMADA THERAPEUTICS, INC.",1553643
2025-03-31,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1729427/000168316825002139/cns_i10k-123124.htm#:~:text=orphan%20drug,Life Sciences,"CNS Pharmaceuticals, Inc.",1729427
2025-02-24,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1701478/000170147825000012/aztr-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Azitra, Inc.",1701478
2025-03-04,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1789769/000178976925000017/til-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Instil Bio, Inc.",1789769
2025-03-31,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1645460/000095017025047677/cue-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Cue Biopharma, Inc.",1645460
2025-03-10,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1858848/000095017025036329/tnya-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Tenaya Therapeutics, Inc.",1858848
2025-03-28,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1347242/000175392625000507/g084734_10k.htm#:~:text=orphan%20drug,Life Sciences,LIPELLA PHARMACEUTICALS INC.,1347242
2025-03-21,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/812796/000155837025003459/sngx-20241231x10k.htm#:~:text=orphan%20drug,Life Sciences,"SOLIGENIX, INC.",812796
2025-03-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1160308/000095017025045731/svra-20241231.htm#:~:text=orphan%20drug,Life Sciences,Savara Inc,1160308
2025-03-06,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1527599/000095017025034820/sybx-20241231.htm#:~:text=orphan%20drug,Life Sciences,"SYNLOGIC, INC.",1527599
2025-02-19,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1178879/000117887925000003/fold-20241231.htm#:~:text=orphan%20drug,Life Sciences,"AMICUS THERAPEUTICS, INC.",1178879
2025-03-24,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1907108/000095017025043486/lxeo-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Lexeo Therapeutics, Inc.",1907108
2025-03-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1798749/000155837025003750/avte-20241231x10k.htm#:~:text=orphan%20drug,Life Sciences,"Aerovate Therapeutics, Inc.",1798749
2025-02-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/749647/000149315225008460/form10-k.htm#:~:text=orphan%20drug,Life Sciences,"Imunon, Inc.",749647
2025-03-04,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1034842/000155837025002169/rigl-20241231x10k.htm#:~:text=orphan%20drug,Life Sciences,RIGEL PHARMACEUTICALS INC,1034842
2024-07-11,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1348911/000095017024082965/kalv-20240430.htm#:~:text=orphan%20drug,Life Sciences,"KalVista Pharmaceuticals, Inc.",1348911
2025-03-12,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1564824/000095017025037933/allk-20241231.htm#:~:text=orphan%20drug,Life Sciences,Allakos Inc.,1564824
2025-03-05,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1359931/000121390025020368/ea0231646-10k_protara.htm#:~:text=orphan%20drug,Life Sciences,"Protara Therapeutics, Inc.",1359931
2025-02-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1818794/000095017025028356/dyn-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Dyne Therapeutics, Inc.",1818794
2025-02-20,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1104506/000110450625000009/insm-20241231.htm#:~:text=orphan%20drug,Life Sciences,INSMED Inc,1104506
2025-02-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1789972/000095017025028346/cgem-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Cullinan Therapeutics, Inc.",1789972
2025-03-06,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1867096/000186709625000039/xers-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Xeris Biopharma Holdings, Inc.",1867096
2025-02-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1479615/000095017025029129/sln-20241231.htm#:~:text=orphan%20drug,Life Sciences,Silence Therapeutics plc,1479615
2025-03-11,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1454789/000141057825000309/atxs-20241231x10k.htm#:~:text=orphan%20drug,Life Sciences,"Astria Therapeutics, Inc.",1454789
2025-02-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1861560/000095017025028328/nuvl-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Nuvalent, Inc.",1861560
2025-02-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/886744/000095017025027982/gern-20241231.htm#:~:text=orphan%20drug,Life Sciences,GERON CORP,886744
2024-04-12,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/908259/000149315224014475/form10-k.htm#:~:text=orphan%20drug,Life Sciences,"Oncotelic Therapeutics, Inc.",908259
2025-03-03,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1528115/000095017025030849/annx-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Annexon, Inc.",1528115
2025-03-31,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1563665/000143774925010213/hrgn20241231_10k.htm#:~:text=orphan%20drug,Industrial Applications and Services,"Harvard Apparatus Regenerative Technology, Inc.",1563665
2025-03-18,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1623526/000095017025041170/stok-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Stoke Therapeutics, Inc.",1623526
2025-03-13,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1339970/000095017025038888/atyr-20241231.htm#:~:text=orphan%20drug,Life Sciences,aTYR PHARMA INC,1339970
2025-03-24,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000012/ngne-20241231.htm#:~:text=orphan%20drug,Life Sciences,Neurogene Inc.,1404644
2025-03-13,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1279704/000141057825000329/clrb-20241231x10k.htm#:~:text=orphan%20drug,Life Sciences,"Cellectar Biosciences, Inc.",1279704
2025-03-31,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1485003/000162828025015673/carm-20241231.htm#:~:text=orphan%20drug,Life Sciences,Carisma Therapeutics Inc.,1485003
2025-03-20,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1533743/000164117225000070/form10-k.htm#:~:text=orphan%20drug,Life Sciences,"Processa Pharmaceuticals, Inc.",1533743
2025-03-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1544227/000095017025046144/tpst-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Tempest Therapeutics, Inc.",1544227
2024-04-16,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1919246/000175392624000740/g084167_10k.htm#:~:text=orphan%20drug,Life Sciences,Channel Therapeutics Corp,1919246
2025-03-31,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1388320/000121390025026371/ea0232395-10k_actinium.htm#:~:text=orphan%20drug,Life Sciences,"Actinium Pharmaceuticals, Inc.",1388320
2025-03-25,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1781983/000155837025003588/apre-20241231x10k.htm#:~:text=orphan%20drug,Life Sciences,"Aprea Therapeutics, Inc.",1781983
2025-03-18,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1055726/000105572625000012/ino-20241231.htm#:~:text=orphan%20drug,Life Sciences,"INOVIO PHARMACEUTICALS, INC.",1055726
2025-01-13,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/725363/000165495425000288/cvm_10k.htm#:~:text=orphan%20drug,Life Sciences,CEL SCI CORP,725363
2025-03-04,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1658551/000095017025031309/amlx-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Amylyx Pharmaceuticals, Inc.",1658551
2025-03-10,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1693011/000095017025035940/inzy-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Inozyme Pharma, Inc.",1693011
2025-03-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1919246/000175392625000503/g084720_10k.htm#:~:text=orphan%20drug,Life Sciences,Channel Therapeutics Corp,1919246
2025-03-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1680367/000168036725000012/sttk-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Shattuck Labs, Inc.",1680367
2025-03-11,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1690585/000095017025037131/dnth-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Dianthus Therapeutics, Inc. /DE/",1690585
2025-03-31,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1095981/000095017025047698/pstv-20241231.htm#:~:text=orphan%20drug,Industrial Applications and Services,"PLUS THERAPEUTICS, INC.",1095981
2025-03-03,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1746473/000174647325000054/plrx-20241231.htm#:~:text=orphan%20drug,Life Sciences,"PLIANT THERAPEUTICS, INC.",1746473
2025-03-26,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1382574/000164117225000657/form10-k.htm#:~:text=orphan%20drug,Life Sciences,"Scienture Holdings, Inc.",1382574
2024-04-15,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1420565/000095017024044508/alrn-20231231.htm#:~:text=orphan%20drug,Life Sciences,"Rein Therapeutics, Inc.",1420565
2025-02-26,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1490978/000149097825000014/sdgr-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Schrodinger, Inc.",1490978
2025-02-19,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1711279/000171127925000008/krys-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Krystal Biotech, Inc.",1711279
2025-03-05,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1650664/000165066425000022/edit-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Editas Medicine, Inc.",1650664
2025-02-13,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1439222/000143922225000009/agio-20241231.htm#:~:text=orphan%20drug,Life Sciences,"AGIOS PHARMACEUTICALS, INC.",1439222
2025-03-31,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1479419/000155837025004081/kala-20241231x10k.htm#:~:text=orphan%20drug,Life Sciences,"KALA BIO, Inc.",1479419
2025-03-24,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1841330/000101376225001646/ea0230888-10k_pasithea.htm#:~:text=orphan%20drug,Life Sciences,Pasithea Therapeutics Corp.,1841330
2025-03-03,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1590750/000159075025000004/vrdn-20241231.htm#:~:text=orphan%20drug,Industrial Applications and Services,"Viridian Therapeutics, Inc.\DE",1590750
2025-03-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1763950/000164117225000926/form10-k.htm#:~:text=orphan%20drug,Life Sciences,Lantern Pharma Inc.,1763950
2025-02-20,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1773427/000177342725000010/swtx-20241231.htm#:~:text=orphan%20drug,Life Sciences,"SpringWorks Therapeutics, Inc.",1773427
2024-05-29,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/724445/000155837024008731/bzyr-20240229x10k.htm#:~:text=orphan%20drug,Life Sciences,BURZYNSKI RESEARCH INSTITUTE INC,724445
2025-02-25,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1845337/000095017025026654/dawn-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Day One Biopharmaceuticals, Inc.",1845337
2025-02-10,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/914475/000091447525000037/nbix-20241231.htm#:~:text=orphan%20drug,Life Sciences,NEUROCRINE BIOSCIENCES INC,914475
2025-03-31,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1137883/000141057825000545/bcli-20241231x10k.htm#:~:text=orphan%20drug,Life Sciences,BRAINSTORM CELL THERAPEUTICS INC.,1137883
2025-02-26,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1806310/000095017025027348/tsha-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Taysha Gene Therapies, Inc.",1806310
2025-03-13,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1740279/000095017025038738/inab-20241231.htm#:~:text=orphan%20drug,Life Sciences,"IN8BIO, INC.",1740279
2024-11-26,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/879407/000162828024049277/arwr-20240930.htm#:~:text=orphan%20drug,Life Sciences,"ARROWHEAD PHARMACEUTICALS, INC.",879407
2025-02-13,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1597264/000155837025000953/bpmc-20241231x10k.htm#:~:text=orphan%20drug,Life Sciences,Blueprint Medicines Corp,1597264
2024-07-03,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/822370/000095017024080918/emma-20231231.htm#:~:text=orphan%20drug,Life Sciences,"Emmaus Life Sciences, Inc.",822370
2025-03-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1701108/000095017025046125/spro-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Spero Therapeutics, Inc.",1701108
2025-02-25,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1730430/000155837025001505/knsa-20241231x10k.htm#:~:text=orphan%20drug,Life Sciences,"Kiniksa Pharmaceuticals International, plc",1730430
2025-03-18,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1534525/000168316825001686/xenetic_i10k-123124.htm#:~:text=orphan%20drug,Life Sciences,"Xenetic Biosciences, Inc.",1534525
2025-03-12,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1434647/000143774925007320/zvra20241231_10k.htm#:~:text=orphan%20drug,Life Sciences,"ZEVRA THERAPEUTICS, INC.",1434647
2025-02-19,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1226616/000095017025023301/mnov-20241231.htm#:~:text=orphan%20drug,Life Sciences,MEDICINOVA INC,1226616
2024-09-26,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1808898/000119312524226968/d640181d10k.htm#:~:text=orphan%20drug,Life Sciences,Benitec Biopharma Inc.,1808898
2025-03-31,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1094038/000141057825000549/mrkr-20241231x10k.htm#:~:text=orphan%20drug,Life Sciences,"Marker Therapeutics, Inc.",1094038
2025-03-03,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1442836/000162828025009246/mrsn-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Mersana Therapeutics, Inc.",1442836
2025-03-06,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1822462/000162828025010933/fhtx-20241231.htm#:~:text=orphan%20drug,Life Sciences,Foghorn Therapeutics Inc.,1822462
2025-03-06,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/872912/000162828025010797/dcth-20241231.htm#:~:text=orphan%20drug,Industrial Applications and Services,"DELCATH SYSTEMS, INC.",872912
2025-03-04,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1787297/000155837025002101/pasg-20241231x10k.htm#:~:text=orphan%20drug,Life Sciences,"Passage BIO, Inc.",1787297
2025-03-06,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/894158/000141057825000285/tmb-20241231x10k.htm#:~:text=orphan%20drug,Life Sciences,"Theriva Biologics, Inc.",894158
2025-03-03,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1699382/000095017025030414/pmvp-20241231.htm#:~:text=orphan%20drug,Life Sciences,"PMV Pharmaceuticals, Inc.",1699382
2025-03-11,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1595097/000095017025037335/crbp-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Corbus Pharmaceuticals Holdings, Inc.",1595097
2025-02-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1662579/000162828025008433/cccc-20241231.htm#:~:text=orphan%20drug,Life Sciences,"C4 Therapeutics, Inc.",1662579
2025-02-26,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1607678/000095017025027824/vktx-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Viking Therapeutics, Inc.",1607678
2025-03-25,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1768446/000095017025044350/clym-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Climb Bio, Inc.",1768446
2025-03-20,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1526119/000155837025003372/vstm-20241231x10k.htm#:~:text=orphan%20drug,Life Sciences,"Verastem, Inc.",1526119
2024-10-21,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1468639/000149315224041809/form10-k.htm#:~:text=orphan%20drug,Life Sciences,"Vicapsys Life Sciences, Inc.",1468639
2025-02-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1658247/000095017025029050/crnx-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Crinetics Pharmaceuticals, Inc.",1658247
2025-03-06,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1501989/000095017025034575/ctmx-20241231.htm#:~:text=orphan%20drug,Life Sciences,"CytomX Therapeutics, Inc.",1501989
2025-03-06,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1496323/000095017025034597/igms-20241231.htm#:~:text=orphan%20drug,Life Sciences,"IGM Biosciences, Inc.",1496323
2025-03-25,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1645666/000164566625000010/kzr-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Kezar Life Sciences, Inc.",1645666
2025-03-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1771910/000162828025015131/adc-20241231.htm#:~:text=orphan%20drug,Life Sciences,ADC Therapeutics SA,1771910
2024-08-06,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1834645/000095017024091127/pkbo-20231231.htm#:~:text=orphan%20drug,Life Sciences,"Peak Bio, Inc.",1834645
2025-03-11,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1636651/000162828025011844/ovid-20241231.htm#:~:text=orphan%20drug,Life Sciences,Ovid Therapeutics Inc.,1636651
2025-02-25,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1356576/000135657625000017/supn-20241231.htm#:~:text=orphan%20drug,Life Sciences,"SUPERNUS PHARMACEUTICALS, INC.",1356576
2025-02-27,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1590560/000155837025001699/qure-20241231x10k.htm#:~:text=orphan%20drug,Life Sciences,uniQure N.V.,1590560
2025-03-18,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1782223/000095017025040771/pyxs-20241231.htm#:~:text=orphan%20drug,Life Sciences,"Pyxis Oncology, Inc.",1782223
2024-11-29,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1343009/000168316824008433/cnbx_i10k-83124.htm#:~:text=orphan%20drug,Life Sciences,CNBX Pharmaceuticals Inc.,1343009
2025-03-25,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1873835/000164117225000387/form10-k.htm#:~:text=orphan%20drug,Life Sciences,"Immix Biopharma, Inc.",1873835
2025-02-19,orphan-drug_domestic,https://www.sec.gov/Archives/edgar/data/1503802/000095017025022765/kpti-20241231.htm#:~:text=orphan%20drug,Life Sciences,Karyopharm Therapeutics Inc.,1503802
