accession_number,filename,file_date,file_type,cik,display_name
000108586924000057,perficientinc10-k_2023.pdf,2024-04-10,ARS,0001085869,PERFICIENT INC  (PRFT)  (CIK 0001085869)
000121390024037884,ea0204737-posam_green.htm,2024-04-30,POS AM,0001966287,"Greenfire Resources Ltd.  (GFR, GFRWF)  (CIK 0001966287)"
000114036124022725,ny20022295x4_ars.pdf,2024-04-29,ARS,0001124105,"GYRE THERAPEUTICS, INC.  (GYRE)  (CIK 0001124105)"
000119312524118682,d786764d497.htm,2024-04-29,497,0000906185,JANUS ASPEN SERIES  (CIK 0000906185)
000119312524100835,d507887d424b4.htm,2024-04-18,424B4,0001981599,"Centuri Holdings, Inc.  (CTRI)  (CIK 0001981599)"
000150515524000030,uplandars-10kwrap.pdf,2024-04-26,ARS,0001505155,"Upland Software, Inc.  (UPLD)  (CIK 0001505155)"
000119312524118680,d792122d497.htm,2024-04-29,497,0000906185,JANUS ASPEN SERIES  (CIK 0000906185)
000162828024016035,jlliptapril2024s-11posam.htm,2024-04-12,POS AM,0001314152,"JLL Income Property Trust, Inc.  (CIK 0001314152)"
000119312524110210,d783334dncsrs.htm,2024-04-24,N-CSRS,0001727074,PGIM ETF TRUST  (CIK 0001727074)
000114036124022515,filename1.htm,2024-04-26,DRS,0002019804,"HCM II Acquisition Corp.  (HOND, HONDU)  (CIK 0002019804)"
000110465924053528,gds-20231231x20f.htm,2024-04-29,20-F,0001526125,"GDS Holdings Ltd  (GDS, GDHLF)  (CIK 0001526125)"
000119312524089643,d507887ds1a.htm,2024-04-08,S-1/A,0001981599,"Centuri Holdings, Inc.  (CTRI)  (CIK 0001981599)"
000121390024031751,filename1.htm,2024-04-10,DRS,0002015502,"Launch One Acquisition Corp.  (LPAA, LPAAU, LPAAW)  (CIK 0002015502)"
000143774924011939,slgg20231231_10k.htm,2024-04-15,10-K,0001621672,"Super League Enterprise, Inc.  (SLE)  (CIK 0001621672)"
000119312524085612,d731883dncsrs.htm,2024-04-03,N-CSRS,0001100663,iSHARES TRUST  (CIK 0001100663)
000119312524085039,d820694dn2.htm,2024-04-03,N-2,0001837532,Apollo Debt Solutions BDC  (CIK 0001837532)
000110465924047654,tm2411216-1_posam.htm,2024-04-16,POS AM,0001946997,"EQT Exeter Real Estate Income Trust, Inc.  (CIK 0001946997)"
000110465924049932,tm2411216-3_424b3.htm,2024-04-22,424B3,0001946997,"EQT Exeter Real Estate Income Trust, Inc.  (CIK 0001946997)"
000110465924049444,tm242651d1.pdf,2024-04-19,ARS,0000768835,BIG LOTS INC  (BIG)  (CIK 0000768835)
000110465924041603,tm2410105d1_posami.htm,2024-04-01,POS AMI,0001742836,"CPG Focused Access Fund, LLC  (CIK 0001742836)"
000095017024048411,dsgn-ars-20231231.pdf,2024-04-25,ARS,0001807120,"Design Therapeutics, Inc.  (DSGN)  (CIK 0001807120)"
000110465924050010,tm2411491d2_ars.pdf,2024-04-22,ARS,0001396814,"Pacira BioSciences, Inc.  (PCRX)  (CIK 0001396814)"
000089418924002552,ck0001683471-20231231.htm,2024-04-24,485BPOS,0001683471,Listed Funds Trust  (CIK 0001683471)
000119312524088569,d582812dars.pdf,2024-04-05,ARS,0001711799,"Nuveen Global Cities REIT, Inc.  (CIK 0001711799)"
000199937124005351,abrdn-485bpos_042924.htm,2024-04-29,485BPOS,0001597934,abrdn ETFs  (CIK 0001597934)
000110465924044743,tm2327043d2_ars.pdf,2024-04-08,ARS,0001295401,"Bancorp, Inc.  (TBBK)  (CIK 0001295401)"
000149315224013305,filename1.htm,2024-04-05,DRS,0002007599,"Robot Consulting Co., Ltd.  (CIK 0002007599)"
000095017024050630,cig-20231231.htm,2024-04-30,20-F,0001157557,"ENERGY CO OF MINAS GERAIS  (CIG, CIG-C)  (CIK 0001157557)"
000095017024049222,2023_ars_for_2024_april_.pdf,2024-04-26,ARS,0001579428,"Axsome Therapeutics, Inc.  (AXSM)  (CIK 0001579428)"
000119312524118121,d732765d486bpos.htm,2024-04-26,486BPOS,0001725472,Carlyle Tactical Private Credit Fund  (CIK 0001725472)
000149315224012508,form10-k.htm,2024-04-01,10-K,0001938046,"MANGOCEUTICALS, INC.  (MGRX)  (CIK 0001938046)"
000121390024033786,ea0200009-01.htm,2024-04-17,POS AM,0001605888,"SeqLL, Inc.  (ATLN, SQLLW)  (CIK 0001605888)"
000119312524122888,d784802dars.pdf,2024-04-29,ARS,0001325702,MAGNACHIP SEMICONDUCTOR Corp  (MX)  (CIK 0001325702)
000162828024014883,acrears10k2024.pdf,2024-04-04,ARS,0001529377,Ares Commercial Real Estate Corp  (ACRE)  (CIK 0001529377)
000110465924041600,tm2410105d2_posami.htm,2024-04-01,POS AMI,0001560916,"CPG Carlyle Commitments Fund, LLC  (CIK 0001560916)"
000119312524092027,d634440dposam.htm,2024-04-10,POS AM,0001711929,"Starwood Real Estate Income Trust, Inc.  (CIK 0001711929)"
000158064224002353,humankind_485bpos.htm,2024-04-29,485BPOS,0001821080,Humankind Benefit Corp  (CIK 0001821080)
000162828024018999,a2023x2024x02x27_filedxwit.pdf,2024-04-29,ARS,0001704292,Zai Lab Ltd  (ZLAB)  (CIK 0001704292)
000102891824000082,ppbi-20240331.htm,2024-04-26,10-Q,0001028918,PACIFIC PREMIER BANCORP INC  (PPBI)  (CIK 0001028918)
000114036124018332,ny20017136x1_def14a.htm,2024-04-05,DEF 14A,0001781335,Otis Worldwide Corp  (OTIS)  (CIK 0001781335)
000121390024033400,ea0200368-10k_logic.htm,2024-04-16,10-K,0001566826,"LogicMark, Inc.  (LGMK)  (CIK 0001566826)"
000121390024033602,ea0203976-01.htm,2024-04-17,F-1,0001946703,WEBUY GLOBAL LTD  (WBUY)  (CIK 0001946703)
000119312524103064,d12981dpre14a.htm,2024-04-19,PRE 14A,0001297989,"ExlService Holdings, Inc.  (EXLS)  (CIK 0001297989)"
000114036124018332,ny20017136x1_courtesy.pdf,2024-04-05,DEF 14A,0001781335,Otis Worldwide Corp  (OTIS)  (CIK 0001781335)
000144554624002782,s487.htm,2024-04-09,487,0002006800,FT 11370  (CIK 0002006800)
000110465924051309,tm2411770d2_ars.pdf,2024-04-25,ARS,0001090012,DEVON ENERGY CORP/DE  (DVN)  (CIK 0001090012)
000129281424001417,ex99-1.htm,2024-04-18,EX-99.1,0000913059,Banco BBVA Argentina S.A.  (BBAR)  (CIK 0000913059)
000157767024000024,ladr-20240331.htm,2024-04-29,10-Q,0001577670,Ladder Capital Corp  (LADR)  (CIK 0001577670)
000165495424004045,tomz_10k.htm,2024-04-01,10-K,0000314227,"TOMI Environmental Solutions, Inc.  (TOMZ)  (CIK 0000314227)"
000165647224000055,cron-20240426.htm,2024-04-26,DEF 14A,0001656472,Cronos Group Inc.  (CRON)  (CIK 0001656472)
000119312524085867,d761104dncsrs.htm,2024-04-03,N-CSRS,0001761055,BlackRock ETF Trust  (CIK 0001761055)
000007312424000159,ntrs-20240331.htm,2024-04-23,10-Q,0000073124,"NORTHERN TRUST CORP  (NTRS, NTRSO)  (CIK 0000073124)"
000168386324003214,f38655d1.htm,2024-04-29,497,0001992104,PGIM Rock ETF Trust  (CIK 0001992104)
000142843924000019,roku-20240331.htm,2024-04-26,10-Q,0001428439,"ROKU, INC  (ROKU)  (CIK 0001428439)"
000119312524121970,d12981ddef14a.htm,2024-04-29,DEF 14A,0001297989,"ExlService Holdings, Inc.  (EXLS)  (CIK 0001297989)"
000149315224014674,form10-kt.htm,2024-04-15,10-KT,0000923601,SINGING MACHINE CO INC  (MICS)  (CIK 0000923601)
000110465924053006,tm249282d2_ars.pdf,2024-04-26,ARS,0001093691,PLUG POWER INC  (PLUG)  (CIK 0001093691)
000121390024036641,ea0204435-ars_logicmark.pdf,2024-04-26,ARS,0001566826,"LogicMark, Inc.  (LGMK)  (CIK 0001566826)"
000149315224012283,form10-k.htm,2024-04-01,10-K,0001568969,"APPYEA, INC  (APYP)  (CIK 0001568969)"
000110465924055011,heps-20231231x20f.htm,2024-04-30,20-F,0001850235,D-MARKET Electronic Services & Trading  (HEPS)  (CIK 0001850235)
000110465924051449,ntes-20231231x20f.htm,2024-04-25,20-F,0001110646,"NetEase, Inc.  (NTES, NETTF)  (CIK 0001110646)"
000121465924006963,aa32524110k.htm,2024-04-16,10-K,0000896493,"Ault Alliance, Inc.  (AULT, AULT-PD)  (CIK 0000896493)"
000119312524122678,d725495d485bpos.htm,2024-04-29,485BPOS,0001020425,LITMAN GREGORY FUNDS TRUST  (CIK 0001020425)
000110465924051659,tm2412331d1_ex99-1.pdf,2024-04-25,EX-99.1,0001110646,"NetEase, Inc.  (NTES, NETTF)  (CIK 0001110646)"
000119312524092825,d788844d424h.htm,2024-04-11,424H,0001003509,AMERICAN EXPRESS CREDIT ACCOUNT MASTER TRUST  (CIK 0001003509)
000119312524092825,d788844d424h.htm,2024-04-11,424H,0001283434,AMERICAN EXPRESS RECEIVABLES FINANCING CORP III LLC  (CIK 0001283434)
000110465924044372,filename1.htm,2024-04-05,DRS,0002016221,"Melar Acquisition Corp. I/Cayman  (MACI, MACIU, MACIW)  (CIK 0002016221)"
000110465924053029,asif-20240426xn2.htm,2024-04-26,486BPOS,0001918712,ARES STRATEGIC INCOME FUND  (CIK 0001918712)
000119312524117750,d775178d20f.htm,2024-04-26,20-F,0001615903,Intercorp Financial Services Inc.  (IFS)  (CIK 0001615903)
000119312524098983,d788844d424b5.htm,2024-04-17,424B5,0001003509,AMERICAN EXPRESS CREDIT ACCOUNT MASTER TRUST  (CIK 0001003509)
000119312524098983,d788844d424b5.htm,2024-04-17,424B5,0001283434,AMERICAN EXPRESS RECEIVABLES FINANCING CORP III LLC  (CIK 0001283434)
000119312524084648,d786980dex994.htm,2024-04-02,EX-99.4,0001635327,Flutter Entertainment plc  (FLUT)  (CIK 0001635327)
000121390024036726,ea0200383-03.htm,2024-04-26,S-1/A,0002000410,"Eureka Acquisition Corp  (EURK, EURKU)  (CIK 0002000410)"
000119312524092834,d19227d424h.htm,2024-04-11,424H,0001003509,AMERICAN EXPRESS CREDIT ACCOUNT MASTER TRUST  (CIK 0001003509)
000119312524092834,d19227d424h.htm,2024-04-11,424H,0001283434,AMERICAN EXPRESS RECEIVABLES FINANCING CORP III LLC  (CIK 0001283434)
000110465924053578,msai-20231231xs1.htm,2024-04-29,S-1,0001863990,"MultiSensor AI Holdings, Inc.  (MSAI, MSAIW)  (CIK 0001863990)"
000121390024037713,filename1.htm,2024-04-30,DRS/A,0002009640,"Cambodia Airways Co., Ltd.  (CAKR)  (CIK 0002009640)"
000091957424002677,avpsfi-20240426.htm,2024-04-26,485BPOS,0000825316,"AB VARIABLE PRODUCTS SERIES FUND, INC.  (CIK 0000825316)"
000143774924010992,diamedicaars.pdf,2024-04-04,ARS,0001401040,DiaMedica Therapeutics Inc.  (DMAC)  (CIK 0001401040)
000162828024018749,pax-20231231.htm,2024-04-29,20-F,0001825570,Patria Investments Ltd  (PAX)  (CIK 0001825570)
000119312524098991,d19227d424b5.htm,2024-04-17,424B5,0001003509,AMERICAN EXPRESS CREDIT ACCOUNT MASTER TRUST  (CIK 0001003509)
000119312524098991,d19227d424b5.htm,2024-04-17,424B5,0001283434,AMERICAN EXPRESS RECEIVABLES FINANCING CORP III LLC  (CIK 0001283434)
000119312524117317,d693419d485bpos.htm,2024-04-26,485BPOS,0000822616,Genworth Life & Annuity VA Separate Account 1  (CIK 0000822616)
000117001024000034,kmx-20240229.htm,2024-04-15,10-K,0001170010,CARMAX INC  (KMX)  (CIK 0001170010)
000119312524085706,d761039dncsrs.htm,2024-04-03,N-CSRS,0001528437,BlackRock Municipal 2030 Target Term Trust  (BTT)  (CIK 0001528437)
000119312524085705,d783244dncsrs.htm,2024-04-03,N-CSRS,0001137391,BLACKROCK CALIFORNIA MUNICIPAL INCOME TRUST  (BFZ)  (CIK 0001137391)
000095017024041871,jill-20240203.htm,2024-04-04,10-K,0001687932,"J.Jill, Inc.  (JILL)  (CIK 0001687932)"
000119312524085730,d796268dncsrs.htm,2024-04-03,N-CSRS,0001051004,"BLACKROCK MUNIHOLDINGS CALIFORNIA QUALITY FUND, INC.  (MUC)  (CIK 0001051004)"
000121390024035789,ea0204517-ars_rumble.htm,2024-04-24,ARS,0001830081,"Rumble Inc.  (RUM, RUMBW)  (CIK 0001830081)"
000119312524117940,d562184ddef14a.htm,2024-04-26,DEF 14A,0001283699,"T-Mobile US, Inc.  (TMUS)  (CIK 0001283699)"
000119312524118649,d776815d424b2.htm,2024-04-29,424B2,0001159508,"DEUTSCHE BANK AKTIENGESELLSCHAFT  (DB, DGP, DGZ, DZZ, ADZCF, DEENF, OLOXF)  (CIK 0001159508)"
000119312524118649,d776815d424b21.pdf,2024-04-29,424B2,0001159508,"DEUTSCHE BANK AKTIENGESELLSCHAFT  (DB, DGP, DGZ, DZZ, ADZCF, DEENF, OLOXF)  (CIK 0001159508)"
000121390024032207,ea0203284-s1_hoththerape.htm,2024-04-11,S-1,0001711786,"Hoth Therapeutics, Inc.  (HOTH)  (CIK 0001711786)"
000121390024034098,ea0202431-02_ncsrsa.htm,2024-04-18,N-CSRS/A,0001735964,Cliffwater Corporate Lending Fund  (CCLFX)  (CIK 0001735964)
000139834424008000,fp0087982-1_485bposixbrl.htm,2024-04-26,485BPOS,0001316506,Clipper Funds Trust  (CIK 0001316506)
000119312524085726,d795718dncsrs.htm,2024-04-03,N-CSRS,0001181187,BLACKROCK MUNICIPAL INCOME QUALITY TRUST  (BYM)  (CIK 0001181187)
000130817924000579,lfang2024_def14a.htm,2024-04-25,DEF 14A,0001539838,"Diamondback Energy, Inc.  (FANG)  (CIK 0001539838)"
000121390024028142,ea0202696-10k_global.htm,2024-04-01,10-K,0001817232,"Global Gas Corp  (HGAS, HGASW)  (CIK 0001817232)"
000162828024015511,infu-20231231.htm,2024-04-10,10-K,0001337013,"InfuSystem Holdings, Inc  (INFU)  (CIK 0001337013)"
000177783524000070,pwp202310kars.pdf,2024-04-12,ARS,0001777835,Perella Weinberg Partners  (PWP)  (CIK 0001777835)
000121390024028868,ea0202325-10k_eshacq.htm,2024-04-01,10-K,0001918661,"ESH Acquisition Corp.  (ESHA, ESHAR)  (CIK 0001918661)"
000162828024016254,a4q2310-kcurix20231231x10k.htm,2024-04-15,ARS,0001776909,"CuriosityStream Inc.  (CURI, CURIW)  (CIK 0001776909)"
000119312524094709,d725934dars.pdf,2024-04-12,ARS,0001687932,"J.Jill, Inc.  (JILL)  (CIK 0001687932)"
000119312524085740,d756000dncsrs.htm,2024-04-03,N-CSRS,0001071899,"BLACKROCK MUNIHOLDINGS QUALITY FUND II, INC.  (MUE)  (CIK 0001071899)"
000089418924002890,ck0001083387-20231231.htm,2024-04-30,485BPOS,0001083387,KINETICS MUTUAL FUNDS INC  (CIK 0001083387)
000173728724000034,allo-20231231x10k.pdf,2024-04-23,ARS,0001737287,"Allogene Therapeutics, Inc.  (ALLO)  (CIK 0001737287)"
000139834424008040,fp0087730-2_485bposixbrl.htm,2024-04-29,485BPOS,0001660765,Clayton Street Trust  (CIK 0001660765)
000121390024037450,ea0204756-20f_thinter.htm,2024-04-30,20-F,0001877333,TH International Ltd  (THCH)  (CIK 0001877333)
000110465924043319,tm243592d3_ars.pdf,2024-04-04,ARS,0000776867,WHITE MOUNTAINS INSURANCE GROUP LTD  (WTM)  (CIK 0000776867)
000089418924002702,ck0001683471-20231231.htm,2024-04-26,485BPOS,0001683471,Listed Funds Trust  (CIK 0001683471)
000181914224000020,ses-20231231xars.pdf,2024-04-23,ARS,0001819142,"SES AI Corp  (SES, SES-WT)  (CIK 0001819142)"
000095017024050534,april_2024_cra_bucs_supp.htm,2024-04-30,424B5,0001059142,Greystone Housing Impact Investors LP  (GHI)  (CIK 0001059142)
000117891324001392,zk2431282.htm,2024-04-19,20-F,0001993727,Senstar Technologies Corp  (SNT)  (CIK 0001993727)
000119312524107063,d568885dars.pdf,2024-04-23,ARS,0001740332,"RESIDEO TECHNOLOGIES, INC.  (REZI)  (CIK 0001740332)"
000149315224015724,forms-1.htm,2024-04-23,S-1,0001938046,"MANGOCEUTICALS, INC.  (MGRX)  (CIK 0001938046)"
000175575524000022,vhti-20231231.htm,2024-04-01,10-K,0001755755,"VINEBROOK HOMES TRUST, INC.  (CIK 0001755755)"
000129281424001329,elpform20f_2023.htm,2024-04-11,20-F,0001041792,"ENERGY CO OF PARANA  (ELP, ELPC)  (CIK 0001041792)"
000119312524116364,d776815df3a.htm,2024-04-26,F-3/A,0001159508,"DEUTSCHE BANK AKTIENGESELLSCHAFT  (DB, DGP, DGZ, DZZ, ADZCF, DEENF, OLOXF)  (CIK 0001159508)"
000149315224012609,filename1.htm,2024-04-02,DRS/A,0002010499,Diginex Ltd  (CIK 0002010499)
000121390024032219,ea0202687-02.htm,2024-04-11,DEF 14A,0001131312,"ZION OIL & GAS INC  (ZNOG, ZNOGW)  (CIK 0001131312)"
000178994024000079,firstwatch2023annualrepo.htm,2024-04-08,ARS,0001789940,"First Watch Restaurant Group, Inc.  (FWRG)  (CIK 0001789940)"
000095017024039531,trnr-20231231.htm,2024-04-01,10-K,0001785056,"Interactive Strength, Inc.  (TRNR)  (CIK 0001785056)"
000121390024036767,filename2.htm,2024-04-29,PART II AND III,0001951179,"Impossible Kicks Holding Company, Inc.  (CIK 0001951179)"
000141057824000417,tmb-20231231x10k.htm,2024-04-01,10-K,0001600983,"Knightscope, Inc.  (KSCP)  (CIK 0001600983)"
000114036124019520,ny20018083x1_def14a.htm,2024-04-12,DEF 14A,0000352825,FOSTER L B CO  (FSTR)  (CIK 0000352825)
000119312524093469,d634354d10k.htm,2024-04-12,10-K,0001850262,"Integral Acquisition Corp 1  (INTE, INTEU, INTEW)  (CIK 0001850262)"
000119312524097097,d821073d424b5.htm,2024-04-16,424B5,0000833444,Johnson Controls International plc  (JCI)  (CIK 0000833444)
000119312524097097,d821073d424b5.htm,2024-04-16,424B5,0001624868,Tyco Fire & Security Finance S.C.A.  (CIK 0001624868)
000132680124000049,meta-20240331.htm,2024-04-25,10-Q,0001326801,"Meta Platforms, Inc.  (META)  (CIK 0001326801)"
000149315224013159,forms-1a.htm,2024-04-04,S-1/A,0000764630,SHOREPOWER TECHNOLOGIES INC.  (SPEV)  (CIK 0000764630)
000139834424008056,fp0087984-1_485bposixbrl.htm,2024-04-29,485BPOS,0000084237,"SELECTED INTERNATIONAL FUND, INC  (CIK 0000084237)"
000110465924042009,tm247767d1_485bpos.htm,2024-04-02,485BPOS,0000857156,CHARLES SCHWAB FAMILY OF FUNDS  (CIK 0000857156)
000095017024039094,cvbf-20240401.htm,2024-04-01,DEF 14A,0000354647,CVB FINANCIAL CORP  (CVBF)  (CIK 0000354647)
000009622324000015,jef-20240229.htm,2024-04-05,10-Q,0000096223,Jefferies Financial Group Inc.  (JEF)  (CIK 0000096223)
000110465924041973,glasf-20231231xex99d3.htm,2024-04-01,EX-99.3,0001848731,"Glass House Brands Inc.  (GHBWF, GLASF)  (CIK 0001848731)"
000180507724000026,eos2023annualreport.pdf,2024-04-02,ARS,0001805077,"Eos Energy Enterprises, Inc.  (EOSE, EOSEW)  (CIK 0001805077)"
000173112224000657,e5600_10k.htm,2024-04-19,10-K,0001471781,GBT Technologies Inc.  (GTCH)  (CIK 0001471781)
000119312524099127,d821073d424b5.htm,2024-04-17,424B5,0000833444,Johnson Controls International plc  (JCI)  (CIK 0000833444)
000119312524099127,d821073d424b5.htm,2024-04-17,424B5,0001624868,Tyco Fire & Security Finance S.C.A.  (CIK 0001624868)
000110465924052001,tm2412644d1_424b5.htm,2024-04-25,424B5,0001760001,AIR T FUNDING  (CIK 0001760001)
000110465924052001,tm2412644d1_424b5.htm,2024-04-25,424B5,0000353184,"AIR T INC  (AIRT, AIRTP)  (CIK 0000353184)"
000089706924000865,sphinxformn-2-4524.htm,2024-04-05,N-2,0002014825,Sphinx Opportunity Fund  (CIK 0002014825)
000139834424008059,fp0087983-1_485bposixbrl.htm,2024-04-29,485BPOS,0000088808,SELECTED AMERICAN SHARES INC  (CIK 0000088808)
000005925524000025,nlars2024.pdf,2024-04-01,ARS,0000072162,NL INDUSTRIES INC  (NL)  (CIK 0000072162)
000149315224014214,form10-k.htm,2024-04-10,10-K,0001861522,KIDPIK CORP.  (PIK)  (CIK 0001861522)
000035495024000108,hd-20240401.htm,2024-04-01,DEF 14A,0000354950,"HOME DEPOT, INC.  (HD)  (CIK 0000354950)"
000110465924051923,tm2410617d1_485bpos.htm,2024-04-25,485BPOS,0000202032,AIM GROWTH SERIES (INVESCO GROWTH SERIES)  (CIK 0000202032)
000121390024036197,ea0203842-10k_1847hold.htm,2024-04-25,10-K,0001599407,1847 Holdings LLC  (EFSH)  (CIK 0001599407)
000095017024039604,pro_supp_eloc_6_10k.htm,2024-04-02,424B3,0001785056,"Interactive Strength, Inc.  (TRNR)  (CIK 0001785056)"
000110465924050230,tm2411478d2_ars.pdf,2024-04-23,ARS,0001526113,"Global Net Lease, Inc.  (GNL, GNL-PA, GNL-PB, GNL-PD, GNL-PE)  (CIK 0001526113)"
000110465924051452,hsai-20231231x20f.htm,2024-04-25,20-F,0001861737,Hesai Group  (HSAI)  (CIK 0001861737)
000141057824000518,tmb-20231231xs1.htm,2024-04-19,S-1,0001851961,"GCT Semiconductor Holding, Inc.  (GCTS, GCTS-WT)  (CIK 0001851961)"
000119312524085845,d756072dncsrs.htm,2024-04-03,N-CSRS,0001137390,BLACKROCK NEW YORK MUNICIPAL INCOME TRUST  (BNY)  (CIK 0001137390)
000095017024039600,pro_supp_no_14_10k.htm,2024-04-02,424B3,0001785056,"Interactive Strength, Inc.  (TRNR)  (CIK 0001785056)"
000155837024005900,viao-20221231x20f.htm,2024-04-26,20-F,0001769116,VIA optronics AG  (VIAOY)  (CIK 0001769116)
000119312524094737,d928776dars.pdf,2024-04-12,ARS,0000929008,"WESCO INTERNATIONAL INC  (WCC, WCC-PA)  (CIK 0000929008)"
000095012324003140,filename1.htm,2024-04-09,DRS/A,0001997652,"Tamboran Resources Corp  (TBN, TBNRL)  (CIK 0001997652)"
000119312524086614,d557096d20f.htm,2024-04-04,20-F,0000769218,"AEGON LTD.  (AEG, AEFC, AEGOF)  (CIK 0000769218)"
000119312524085819,d790947dncsrs.htm,2024-04-03,N-CSRS,0001053988,"BLACKROCK MUNIHOLDINGS NEW JERSEY QUALITY FUND, INC.  (MUJ)  (CIK 0001053988)"
000119312524085843,d758667dncsrs.htm,2024-04-03,N-CSRS,0000891038,BLACKROCK MUNIYIELD PENNSYLVANIA QUALITY FUND  (MPA)  (CIK 0000891038)
000110465924051926,tm2410613d1_485bpos.htm,2024-04-25,485BPOS,0000019034,AIM FUNDS GROUP (INVESCO FUNDS GROUP)  (CIK 0000019034)
000095017024046471,tsbx_ars_2024.pdf,2024-04-22,ARS,0001764974,Turnstone Biologics Corp.  (TSBX)  (CIK 0001764974)
000119312524118162,d825146dars.pdf,2024-04-26,ARS,0001160308,Savara Inc  (SVRA)  (CIK 0001160308)
000143774924012054,skil20240131_10k.htm,2024-04-15,10-K,0001774675,"Skillsoft Corp.  (SKIL, SKILW)  (CIK 0001774675)"
000119312524085836,d756084dncsrs.htm,2024-04-03,N-CSRS,0000890393,"BLACKROCK MUNIYIELD MICHIGAN QUALITY FUND, INC.  (MIY)  (CIK 0000890393)"
000119312524085851,d771637dncsrs.htm,2024-04-03,N-CSRS,0001169034,BLACKROCK VIRGINIA MUNICIPAL BOND TRUST  (BHV)  (CIK 0001169034)
000086145924000015,ars-granitecontructionxfin.pdf,2024-04-25,ARS,0000861459,GRANITE CONSTRUCTION INC  (GVA)  (CIK 0000861459)
000119312524085840,d756263dncsrs.htm,2024-04-03,N-CSRS,0000882150,"BLACKROCK MUNIYIELD NEW YORK QUALITY FUND, INC.  (MYN)  (CIK 0000882150)"
000119312524104315,d791679dars.pdf,2024-04-22,ARS,0001756701,"LINKBANCORP, Inc.  (LNKB)  (CIK 0001756701)"
000119312524084822,d707349dars.pdf,2024-04-02,ARS,0001701605,Baker Hughes Co  (BKR)  (CIK 0001701605)
000119312524085825,d756003dncsrs.htm,2024-04-03,N-CSRS,0001038186,"BLACKROCK MUNIHOLDINGS NEW YORK QUALITY FUND, INC.  (MHN)  (CIK 0001038186)"
000119312524087946,d545998dars.pdf,2024-04-05,ARS,0001856485,Sylvamo Corp  (SLVM)  (CIK 0001856485)
000110465924053547,tm242856d2_def14a.htm,2024-04-29,DEF 14A,0001513761,Norwegian Cruise Line Holdings Ltd.  (NCLH)  (CIK 0001513761)
000162828024019068,a2023annualreport.pdf,2024-04-29,ARS,0001532961,"NV5 Global, Inc.  (NVEE)  (CIK 0001532961)"
000149315224015428,forms-4a.htm,2024-04-22,S-4/A,0001862935,"InFinT Acquisition Corp  (CURR, IFIN)  (CIK 0001862935)"
000149315224017100,ars.pdf,2024-04-30,ARS,0001886894,"Snail, Inc.  (SNAL)  (CIK 0001886894)"
000095017024039607,pro_supp_note_7_10k.htm,2024-04-02,424B3,0001785056,"Interactive Strength, Inc.  (TRNR)  (CIK 0001785056)"
000129281424001730,pamform20f_2023.htm,2024-04-30,20-F,0001469395,"Pampa Energy Inc.  (PAM, PPENF)  (CIK 0001469395)"
000114036124020325,ef20027071_ars.pdf,2024-04-17,ARS,0000101594,US ENERGY CORP  (USEG)  (CIK 0000101594)
000162728224000039,cwd-20231231.htm,2024-04-16,10-K,0001627282,CaliberCos Inc.  (CWD)  (CIK 0001627282)
000119312524119762,d831713dex21.htm,2024-04-29,EX-2.1,0001654151,"Deciphera Pharmaceuticals, Inc.  (CIK 0001654151)"
000077384024000054,hon-20240425.htm,2024-04-25,EX-99.1,0000773840,HONEYWELL INTERNATIONAL INC  (HON)  (CIK 0000773840)
000119312524115852,d796370dars.pdf,2024-04-26,ARS,0001840574,"Verve Therapeutics, Inc.  (VERV)  (CIK 0001840574)"
000114036124023188,ny20027787x1_424b5.htm,2024-04-30,424B5,0001283699,"T-Mobile US, Inc.  (TMUS)  (CIK 0001283699)"
000114036124023188,ny20027787x1_424b5.htm,2024-04-30,424B5,0001851668,T-Mobile Innovations LLC  (CIK 0001851668)
000114036124023188,ny20027787x1_424b5.htm,2024-04-30,424B5,0001015551,SPRINT SPECTRUM LLC  (CIK 0001015551)
000114036124023188,ny20027787x1_424b5.htm,2024-04-30,424B5,0001399073,"MetroPCS Pennsylvania, LLC  (CIK 0001399073)"
000114036124023188,ny20027787x1_424b5.htm,2024-04-30,424B5,0001399075,"MetroPCS New York, LLC  (CIK 0001399075)"
000114036124023188,ny20027787x1_424b5.htm,2024-04-30,424B5,0001399076,"MetroPCS Nevada, LLC  (CIK 0001399076)"
000114036124023188,ny20027787x1_424b5.htm,2024-04-30,424B5,0001399077,"MetroPCS Massachusetts, LLC  (CIK 0001399077)"
000114036124023188,ny20027787x1_424b5.htm,2024-04-30,424B5,0001399078,"MetroPCS Texas, LLC  (CIK 0001399078)"
000114036124023188,ny20027787x1_424b5.htm,2024-04-30,424B5,0001399079,"MetroPCS Michigan, LLC  (CIK 0001399079)"
000114036124023188,ny20027787x1_424b5.htm,2024-04-30,424B5,0001399080,"MetroPCS Georgia, LLC  (CIK 0001399080)"
000114036124023188,ny20027787x1_424b5.htm,2024-04-30,424B5,0001399081,"MetroPCS California, LLC  (CIK 0001399081)"
000114036124023188,ny20027787x1_424b5.htm,2024-04-30,424B5,0001399084,"MetroPCS Florida, LLC  (CIK 0001399084)"
000114036124023188,ny20027787x1_424b5.htm,2024-04-30,424B5,0001452344,CLEARWIRE COMMUNICATIONS LLC  (CIK 0001452344)
000114036124023188,ny20027787x1_424b5.htm,2024-04-30,424B5,0001578078,"T-Mobile USA, Inc.  (CIK 0001578078)"
